Dividing Wavelength (nm)	Blue Motor Position (mm)	Red Motor Position (mm)	
485.700000	25.858960	20.665422
485.800000	25.849861	20.686693
485.900000	25.840792	20.707866
486.000000	25.831751	20.728931
486.100000	25.822732	20.750840
486.200000	25.813733	20.773059
486.300000	25.804750	20.794445
486.400000	25.795778	20.813857
486.500000	25.786814	20.830105
486.600000	25.777854	20.842400
486.700000	25.768894	20.851918
486.800000	25.759930	20.860131
486.900000	25.750958	20.868504
487.000000	25.741974	20.878509
487.100000	25.732975	20.891613
487.200000	25.723957	20.909285
487.300000	25.714915	20.939024
487.400000	25.705846	21.018703
487.500000	25.696746	21.044970
487.600000	25.687611	21.062249
487.700000	25.678437	21.074938
487.800000	25.669221	21.084688
487.900000	25.659958	21.093151
488.000000	25.650645	21.101977
488.100000	25.641277	21.112815
488.200000	25.631852	21.127318
488.300000	25.622364	21.147433
488.400000	25.612810	21.171861
488.500000	25.603186	21.197280
488.600000	25.593489	21.220366
488.700000	25.583714	21.238571
488.800000	25.573858	21.253809
488.900000	25.563917	21.267324
489.000000	25.553886	21.280067
489.100000	25.543762	21.292993
489.200000	25.533541	21.307054
489.300000	25.523220	21.323200
489.400000	25.512793	21.343338
489.500000	25.502258	21.369291
489.600000	25.491598	21.396830
489.700000	25.480784	21.421300
489.800000	25.469823	21.439063
489.900000	25.458722	21.453384
490.000000	25.447486	21.465703
490.100000	25.436124	21.476724
490.200000	25.424640	21.487152
490.300000	25.413042	21.497694
490.400000	25.401337	21.509055
490.500000	25.389532	21.521942
490.600000	25.377632	21.537091
490.700000	25.365644	21.555111
490.800000	25.353576	21.575244
490.900000	25.341433	21.596471
491.000000	25.329223	21.617776
491.100000	25.316952	21.638231
491.200000	25.304626	21.658780
491.300000	25.292253	21.679570
491.400000	25.279839	21.700083
491.500000	25.267390	21.719797
491.600000	25.254914	21.738178
491.700000	25.242416	21.754705
491.800000	25.229904	21.769933
491.900000	25.217385	21.784703
492.000000	25.204864	21.799853
492.100000	25.192348	21.816223
492.200000	25.179844	21.834653
492.300000	25.167360	21.857650
492.400000	25.154900	21.884609
492.500000	25.142473	21.911390
492.600000	25.130084	21.933853
492.700000	25.117740	21.950831
492.800000	25.105449	21.965646
492.900000	25.093216	21.978909
493.000000	25.081048	21.991187
493.100000	25.068952	22.003047
493.200000	25.056934	22.015056
493.300000	25.045002	22.027779
493.400000	25.033161	22.041685
493.500000	25.021419	22.055854
493.600000	25.009781	22.070105
493.700000	24.998255	22.084684
493.800000	24.986803	22.099837
493.900000	24.975402	22.115813
494.000000	24.964050	22.132857
494.100000	24.952744	22.151725
494.200000	24.941482	22.173292
494.300000	24.930263	22.196158
494.400000	24.919084	22.218799
494.500000	24.907943	22.239692
494.600000	24.896838	22.258890
494.700000	24.885768	22.277407
494.800000	24.874729	22.295306
494.900000	24.863720	22.312644
495.000000	24.852739	22.329485
495.100000	24.841785	22.345807
495.200000	24.830853	22.360848
495.300000	24.819944	22.374913
495.400000	24.809054	22.388654
495.500000	24.798182	22.402723
495.600000	24.787326	22.417774
495.700000	24.776482	22.434458
495.800000	24.765651	22.454079
495.900000	24.754828	22.478176
496.000000	24.744013	22.503975
496.100000	24.733204	22.528352
496.200000	24.722397	22.548442
496.300000	24.711592	22.565730
496.400000	24.700785	22.581549
496.500000	24.689976	22.596353
496.600000	24.679162	22.610595
496.700000	24.668340	22.624732
496.800000	24.657509	22.639217
496.900000	24.646667	22.653972
497.000000	24.635812	22.667972
497.100000	24.624942	22.681627
497.200000	24.614054	22.695440
497.300000	24.603146	22.709911
497.400000	24.592217	22.725543
497.500000	24.581265	22.742838
497.600000	24.570287	22.763754
497.700000	24.559281	22.788672
497.800000	24.548245	22.814409
497.900000	24.537178	22.837758
498.000000	24.526076	22.856435
498.100000	24.514939	22.872689
498.200000	24.503764	22.887460
498.300000	24.492574	22.901374
498.400000	24.481448	22.915063
498.500000	24.470388	22.929152
498.600000	24.459388	22.944271
498.700000	24.448441	22.960570
498.800000	24.437542	22.977415
498.900000	24.426685	22.994707
499.000000	24.415865	23.012363
499.100000	24.405074	23.030298
499.200000	24.394308	23.048429
499.300000	24.383560	23.067830
499.400000	24.372826	23.088560
499.500000	24.362098	23.109253
499.600000	24.351371	23.128541
499.700000	24.340639	23.145058
499.800000	24.329897	23.158252
499.900000	24.319138	23.169776
500.000000	24.308357	23.180050
500.100000	24.297547	23.189402
500.200000	24.286704	23.198160
500.300000	24.275821	23.206650
500.400000	24.264891	23.215201
500.500000	24.253911	23.224139
500.600000	24.242873	23.233791
500.700000	24.231771	23.244485
500.800000	24.220601	23.256428
500.900000	24.209355	23.269188
501.000000	24.198029	23.282718
501.100000	24.186616	23.297056
501.200000	24.175110	23.312241
501.300000	24.163506	23.328311
501.400000	24.151798	23.345304
501.500000	24.139979	23.364101
501.600000	24.128045	23.386340
501.700000	24.115989	23.409996
501.800000	24.103806	23.432805
501.900000	24.091489	23.452503
502.000000	24.079032	23.468999
502.100000	24.066431	23.483915
502.200000	24.053678	23.497756
502.300000	24.040768	23.511032
502.400000	24.027696	23.524250
502.500000	24.014456	23.537919
502.600000	24.001040	23.552546
502.700000	23.987454	23.567998
502.800000	23.973705	23.583746
502.900000	23.959792	23.599857
503.000000	23.945716	23.616400
503.100000	23.931475	23.633442
503.200000	23.917068	23.651054
503.300000	23.902495	23.669805
503.400000	23.887755	23.690121
503.500000	23.872846	23.711008
503.600000	23.857769	23.731437
503.700000	23.842522	23.750388
503.800000	23.827105	23.767282
503.900000	23.811517	23.782984
504.000000	23.795757	23.797862
504.100000	23.779823	23.812228
504.200000	23.763717	23.826397
504.300000	23.747435	23.840683
504.400000	23.730979	23.855399
504.500000	23.714347	23.870389
504.600000	23.697537	23.885254
504.700000	23.680550	23.900136
504.800000	23.663385	23.915184
504.900000	23.646041	23.930541
505.000000	23.628516	23.946354
505.100000	23.610811	23.962815
505.200000	23.592924	23.980479
505.300000	23.574855	23.998988
505.400000	23.556602	24.017720
505.500000	23.538166	24.036050
505.600000	23.519544	24.053356
505.700000	23.500737	24.069240
505.800000	23.481522	24.084188
505.900000	23.461674	24.098496
506.000000	23.441242	24.112426
506.100000	23.420277	24.126239
506.200000	23.398829	24.140197
506.300000	23.376948	24.154560
506.400000	23.354686	24.169487
506.500000	23.332092	24.184734
506.600000	23.309218	24.200191
506.700000	23.286113	24.215766
506.800000	23.262827	24.231373
506.900000	23.239412	24.246920
507.000000	23.215918	24.262320
507.100000	23.192394	24.277721
507.200000	23.168893	24.293191
507.300000	23.145463	24.308638
507.400000	23.122156	24.323970
507.500000	23.099021	24.339097
507.600000	23.076110	24.353925
507.700000	23.053472	24.368342
507.800000	23.031159	24.382200
507.900000	23.009220	24.395657
508.000000	22.987628	24.408917
508.100000	22.966066	24.422183
508.200000	22.944503	24.435658
508.300000	22.922947	24.449545
508.400000	22.901409	24.464048
508.500000	22.879900	24.479308
508.600000	22.858428	24.495182
508.700000	22.837004	24.511452
508.800000	22.815639	24.527904
508.900000	22.794341	24.544318
509.000000	22.773121	24.560479
509.100000	22.751989	24.576387
509.200000	22.730955	24.592357
509.300000	22.710028	24.608303
509.400000	22.689219	24.624129
509.500000	22.668538	24.639731
509.600000	22.647995	24.655015
509.700000	22.627599	24.669856
509.800000	22.607361	24.683984
509.900000	22.587290	24.697573
510.000000	22.567397	24.710916
510.100000	22.547691	24.724302
510.200000	22.528183	24.738024
510.300000	22.508882	24.752375
510.400000	22.489766	24.767650
510.500000	22.470676	24.784653
510.600000	22.451600	24.803119
510.700000	22.432548	24.822105
510.800000	22.413533	24.840664
510.900000	22.394567	24.857854
511.000000	22.375662	24.872808
511.100000	22.356829	24.885796
511.200000	22.338080	24.897455
511.300000	22.319427	24.908335
511.400000	22.300882	24.918989
511.500000	22.282457	24.929968
511.600000	22.264163	24.941823
511.700000	22.246012	24.955106
511.800000	22.228016	24.970416
511.900000	22.210187	24.990660
512.000000	22.192537	25.014798
512.100000	22.175078	25.039339
512.200000	22.157820	25.060792
512.300000	22.140777	25.076547
512.400000	22.123960	25.089792
512.500000	22.107381	25.101577
512.600000	22.091051	25.112248
512.700000	22.074983	25.122152
512.800000	22.059187	25.131638
512.900000	22.043677	25.141050
513.000000	22.028464	25.150738
513.100000	22.013559	25.161048
513.200000	21.998975	25.172312
513.300000	21.984594	25.184117
513.400000	21.970323	25.196143
513.500000	21.956163	25.208395
513.600000	21.942114	25.220875
513.700000	21.928177	25.233585
513.800000	21.914352	25.246530
513.900000	21.900639	25.259711
514.000000	21.887039	25.273136
514.100000	21.873553	25.287051
514.200000	21.860181	25.301473
514.300000	21.846924	25.316227
514.400000	21.833782	25.331138
514.500000	21.820755	25.346027
514.600000	21.807844	25.360720
514.700000	21.795050	25.375040
514.800000	21.782373	25.388848
514.900000	21.769813	25.402289
515.000000	21.757372	25.415576
515.100000	21.745049	25.428923
515.200000	21.732845	25.442544
515.300000	21.720760	25.456652
515.400000	21.708796	25.471463
515.500000	21.696952	25.487411
515.600000	21.685229	25.504611
515.700000	21.673627	25.522475
515.800000	21.662147	25.540407
515.900000	21.650790	25.557814
516.000000	21.639556	25.574099
516.100000	21.628445	25.589253
516.200000	21.617459	25.603811
516.300000	21.606596	25.617908
516.400000	21.595859	25.631677
516.500000	21.585247	25.645251
516.600000	21.574761	25.658767
516.700000	21.564401	25.672358
516.800000	21.554169	25.685969
516.900000	21.544063	25.699291
517.000000	21.534086	25.712438
517.100000	21.524237	25.725542
517.200000	21.514517	25.738739
517.300000	21.504926	25.752160
517.400000	21.495464	25.765937
517.500000	21.486117	25.780211
517.600000	21.476883	25.795155
517.700000	21.467757	25.810636
517.800000	21.458737	25.826427
517.900000	21.449821	25.842306
518.000000	21.441005	25.858047
518.100000	21.432289	25.873423
518.200000	21.423667	25.888310
518.300000	21.415139	25.902903
518.400000	21.406701	25.917299
518.500000	21.398350	25.931580
518.600000	21.390085	25.945831
518.700000	21.381901	25.960136
518.800000	21.373798	25.974580
518.900000	21.365771	25.989260
519.000000	21.357819	26.004197
519.100000	21.349938	26.019262
519.200000	21.342127	26.034323
519.300000	21.334381	26.049246
519.400000	21.326700	26.063897
519.500000	21.319079	26.078144
519.600000	21.311517	26.091882
519.700000	21.304010	26.105180
519.800000	21.296557	26.118177
519.900000	21.289154	26.131012
520.000000	21.281798	26.143820
520.100000	21.274488	26.156742
520.200000	21.267220	26.169914
520.300000	21.259992	26.183473
520.400000	21.252801	26.197415
520.500000	21.245644	26.211629
520.600000	21.238519	26.226030
520.700000	21.231423	26.240528
520.800000	21.224354	26.255036
520.900000	21.217308	26.269464
521.000000	21.210283	26.283727
521.100000	21.203277	26.297859
521.200000	21.196287	26.311931
521.300000	21.189310	26.325962
521.400000	21.182343	26.339970
521.500000	21.175384	26.353975
521.600000	21.168431	26.367996
521.700000	21.161479	26.382052
521.800000	21.154528	26.396180
521.900000	21.147574	26.410386
522.000000	21.140614	26.424624
522.100000	21.133646	26.438845
522.200000	21.126668	26.453005
522.300000	21.119675	26.467055
522.400000	21.112667	26.480952
522.500000	21.105640	26.494678
522.600000	21.098592	26.508291
522.700000	21.091519	26.521804
522.800000	21.084420	26.535225
522.900000	21.077291	26.548567
523.000000	21.070130	26.561840
523.100000	21.062934	26.575052
523.200000	21.055701	26.588208
523.300000	21.048428	26.601157
523.400000	21.041112	26.613908
523.500000	21.033751	26.626558
523.600000	21.026342	26.639204
523.700000	21.018882	26.651947
523.800000	21.011368	26.664884
523.900000	21.003799	26.678112
524.000000	20.996182	26.691736
524.100000	20.988580	26.705836
524.200000	20.981004	26.720299
524.300000	20.973452	26.734987
524.400000	20.965923	26.749761
524.500000	20.958415	26.764482
524.600000	20.950927	26.779012
524.700000	20.943458	26.793264
524.800000	20.936006	26.807587
524.900000	20.928570	26.821957
525.000000	20.921148	26.836247
525.100000	20.913740	26.850327
525.200000	20.906344	26.864064
525.300000	20.898959	26.877331
525.400000	20.891583	26.889991
525.500000	20.884215	26.901813
525.600000	20.876854	26.912881
525.700000	20.869498	26.923447
525.800000	20.862146	26.933761
525.900000	20.854797	26.944074
526.000000	20.847450	26.954636
526.100000	20.840102	26.965699
526.200000	20.832753	26.977514
526.300000	20.825402	26.990334
526.400000	20.818046	27.004932
526.500000	20.810685	27.021238
526.600000	20.803318	27.038455
526.700000	20.795943	27.055787
526.800000	20.788559	27.072440
526.900000	20.781164	27.087618
527.000000	20.773757	27.101022
527.100000	20.766336	27.113475
527.200000	20.758902	27.125228
527.300000	20.751451	27.136505
527.400000	20.743983	27.147530
527.500000	20.736497	27.158525
527.600000	20.728991	27.169713
527.700000	20.721463	27.181318
527.800000	20.713913	27.193560
527.900000	20.706339	27.206391
528.000000	20.698740	27.219620
528.100000	20.691114	27.233127
528.200000	20.683461	27.246791
528.300000	20.675778	27.260491
528.400000	20.668065	27.274107
528.500000	20.660320	27.287519
528.600000	20.652542	27.300714
528.700000	20.644729	27.314019
528.800000	20.636881	27.327370
528.900000	20.628995	27.340658
529.000000	20.621071	27.353771
529.100000	20.613107	27.366600
529.200000	20.605101	27.379035
529.300000	20.597054	27.390966
529.400000	20.588962	27.402290
529.500000	20.580826	27.413038
529.600000	20.572643	27.423343
529.700000	20.564412	27.433337
529.800000	20.556132	27.443151
529.900000	20.547801	27.452919
530.000000	20.539419	27.462772
530.100000	20.530984	27.472843
530.200000	20.522494	27.483267
530.300000	20.513948	27.494172
530.400000	20.505346	27.505663
530.500000	20.496685	27.517664
530.600000	20.487968	27.530033
530.700000	20.479197	27.542629
530.800000	20.470372	27.555313
530.900000	20.461494	27.567944
531.000000	20.452562	27.580382
531.100000	20.443579	27.592485
531.200000	20.434543	27.604151
531.300000	20.425457	27.615463
531.400000	20.416320	27.626528
531.500000	20.407132	27.637452
531.600000	20.397895	27.648337
531.700000	20.388609	27.659289
531.800000	20.379275	27.670412
531.900000	20.369893	27.681810
532.000000	20.360463	27.693588
532.100000	20.350987	27.705904
532.200000	20.341464	27.718858
532.300000	20.331895	27.732251
532.400000	20.322282	27.745871
532.500000	20.312624	27.759508
532.600000	20.302921	27.772951
532.700000	20.293176	27.785988
532.800000	20.283387	27.798410
532.900000	20.273556	27.810283
533.000000	20.263683	27.821828
533.100000	20.253768	27.833104
533.200000	20.243813	27.844169
533.300000	20.233818	27.855080
533.400000	20.223783	27.865893
533.500000	20.213709	27.876668
533.600000	20.203597	27.887461
533.700000	20.193446	27.898330
533.800000	20.183258	27.909200
533.900000	20.173033	27.919944
534.000000	20.162772	27.930602
534.100000	20.152475	27.941216
534.200000	20.142142	27.951829
534.300000	20.131775	27.962483
534.400000	20.121374	27.973220
534.500000	20.110939	27.984082
534.600000	20.100471	27.995111
534.700000	20.089971	28.006346
534.800000	20.079439	28.017779
534.900000	20.068875	28.029371
535.000000	20.058280	28.041088
535.100000	20.047655	28.052892
535.200000	20.037001	28.064744
535.300000	20.026317	28.076607
535.400000	20.015604	28.088446
535.500000	20.004864	28.100220
535.600000	19.994080	28.112095
535.700000	19.983181	28.124249
535.800000	19.972160	28.136543
535.900000	19.961025	28.148834
536.000000	19.949779	28.160981
536.100000	19.938430	28.172844
536.200000	19.926982	28.184280
536.300000	19.915442	28.195148
536.400000	19.903815	28.205308
536.500000	19.892107	28.214737
536.600000	19.880323	28.223561
536.700000	19.868469	28.231922
536.800000	19.856551	28.239957
536.900000	19.844574	28.247807
537.000000	19.832544	28.255608
537.100000	19.820468	28.263502
537.200000	19.808349	28.271628
537.300000	19.796195	28.280125
537.400000	19.784010	28.289131
537.500000	19.771802	28.298786
537.600000	19.759574	28.309284
537.700000	19.747333	28.320883
537.800000	19.735084	28.333365
537.900000	19.722834	28.346462
538.000000	19.710587	28.359906
538.100000	19.698351	28.373429
538.200000	19.686129	28.386763
538.300000	19.673928	28.399640
538.400000	19.661753	28.411948
538.500000	19.649611	28.424144
538.600000	19.637507	28.436262
538.700000	19.625446	28.448279
538.800000	19.613435	28.460174
538.900000	19.601478	28.471922
539.000000	19.589582	28.483502
539.100000	19.577752	28.494892
539.200000	19.565995	28.506067
539.300000	19.554314	28.516949
539.400000	19.542717	28.527533
539.500000	19.531209	28.537893
539.600000	19.519796	28.548101
539.700000	19.508483	28.558229
539.800000	19.497273	28.568351
539.900000	19.486109	28.578537
540.000000	19.474967	28.588864
540.100000	19.463846	28.599401
540.200000	19.452747	28.610216
540.300000	19.441670	28.621271
540.400000	19.430616	28.632509
540.500000	19.419584	28.643886
540.600000	19.408576	28.655360
540.700000	19.397590	28.666889
540.800000	19.386628	28.678429
540.900000	19.375689	28.689938
541.000000	19.364775	28.701373
541.100000	19.353884	28.712706
541.200000	19.343019	28.724018
541.300000	19.332178	28.735323
541.400000	19.321362	28.746619
541.500000	19.310571	28.757898
541.600000	19.299806	28.769157
541.700000	19.289067	28.780389
541.800000	19.278354	28.791592
541.900000	19.267667	28.802760
542.000000	19.257007	28.813881
542.100000	19.246373	28.824925
542.200000	19.235767	28.835906
542.300000	19.225189	28.846846
542.400000	19.214638	28.857767
542.500000	19.204115	28.868694
542.600000	19.193620	28.879648
542.700000	19.183153	28.890653
542.800000	19.172716	28.901730
542.900000	19.162307	28.912900
543.000000	19.151928	28.924125
543.100000	19.141578	28.935389
543.200000	19.131258	28.946698
543.300000	19.120968	28.958052
543.400000	19.110709	28.969455
543.500000	19.100480	28.980911
543.600000	19.090281	28.992424
543.700000	19.080114	29.003996
543.800000	19.069979	29.015638
543.900000	19.059875	29.027408
544.000000	19.049803	29.039287
544.100000	19.039763	29.051242
544.200000	19.029756	29.063233
544.300000	19.019781	29.075229
544.400000	19.009839	29.087191
544.500000	18.999931	29.099086
544.600000	18.990023	29.110878
544.700000	18.980087	29.122610
544.800000	18.970124	29.134363
544.900000	18.960139	29.146107
545.000000	18.950134	29.157812
545.100000	18.940113	29.169447
545.200000	18.930078	29.180982
545.300000	18.920033	29.192386
545.400000	18.909981	29.203628
545.500000	18.899924	29.214678
545.600000	18.889866	29.225510
545.700000	18.879810	29.236149
545.800000	18.869759	29.246637
545.900000	18.859716	29.257013
546.000000	18.849685	29.267317
546.100000	18.839667	29.277589
546.200000	18.829667	29.287869
546.300000	18.819687	29.298198
546.400000	18.809731	29.308615
546.500000	18.799801	29.319144
546.600000	18.789901	29.329697
546.700000	18.780034	29.340263
546.800000	18.770202	29.350845
546.900000	18.760410	29.361451
547.000000	18.750659	29.372083
547.100000	18.740953	29.382749
547.200000	18.731296	29.393453
547.300000	18.721689	29.404200
547.400000	18.712137	29.414996
547.500000	18.702643	29.425875
547.600000	18.693209	29.436851
547.700000	18.683838	29.447897
547.800000	18.674534	29.458983
547.900000	18.665300	29.470085
548.000000	18.656138	29.481172
548.100000	18.647052	29.492217
548.200000	18.638046	29.503194
548.300000	18.629121	29.514075
548.400000	18.620281	29.524863
548.500000	18.611530	29.535611
548.600000	18.602870	29.546319
548.700000	18.594304	29.556985
548.800000	18.585835	29.567607
548.900000	18.577467	29.578185
549.000000	18.569203	29.588716
549.100000	18.561045	29.599201
549.200000	18.552997	29.609636
549.300000	18.545062	29.620024
549.400000	18.537243	29.630414
549.500000	18.529543	29.640808
549.600000	18.521964	29.651182
549.700000	18.514511	29.661514
549.800000	18.507186	29.671782
549.900000	18.499993	29.681959
550.000000	18.492897	29.692026
550.100000	18.485862	29.701958
550.200000	18.478887	29.711731
550.300000	18.471972	29.721316
550.400000	18.465115	29.730599
550.500000	18.458315	29.739608
550.600000	18.451572	29.748414
550.700000	18.444884	29.757089
550.800000	18.438251	29.765708
550.900000	18.431672	29.774344
551.000000	18.425145	29.783067
551.100000	18.418670	29.791952
551.200000	18.412246	29.801070
551.300000	18.405871	29.810496
551.400000	18.399546	29.820300
551.500000	18.393268	29.830520
551.600000	18.387038	29.841108
551.700000	18.380854	29.852000
551.800000	18.374714	29.863136
551.900000	18.368619	29.874452
552.000000	18.362568	29.885886
552.100000	18.356558	29.897378
552.200000	18.350590	29.908864
552.300000	18.344662	29.920284
552.400000	18.338774	29.931815
552.500000	18.332925	29.943621
552.600000	18.327113	29.955594
552.700000	18.321338	29.967618
552.800000	18.315598	29.979584
552.900000	18.309893	29.991380
553.000000	18.304222	30.002894
553.100000	18.298584	30.014013
553.200000	18.292978	30.024633
553.300000	18.287403	30.034769
553.400000	18.281858	30.044520
553.500000	18.276343	30.053974
553.600000	18.270855	30.063220
553.700000	18.265395	30.072346
553.800000	18.259961	30.081441
553.900000	18.254552	30.090593
554.000000	18.249168	30.099891
554.100000	18.243807	30.109423
554.200000	18.238469	30.119277
554.300000	18.233152	30.129499
554.400000	18.227856	30.139984
554.500000	18.222580	30.150685
554.600000	18.217323	30.161561
554.700000	18.212083	30.172575
554.800000	18.206860	30.183686
554.900000	18.201654	30.194856
555.000000	18.196462	30.206046
555.100000	18.191284	30.217216
555.200000	18.186120	30.228359
555.300000	18.180967	30.239703
555.400000	18.175826	30.251224
555.500000	18.170695	30.262837
555.600000	18.165574	30.274452
555.700000	18.160461	30.285984
555.800000	18.155355	30.297344
555.900000	18.150256	30.308445
556.000000	18.145163	30.319199
556.100000	18.140074	30.329529
556.200000	18.134989	30.339467
556.300000	18.129906	30.349091
556.400000	18.124826	30.358472
556.500000	18.119746	30.367684
556.600000	18.114667	30.376797
556.700000	18.109586	30.385884
556.800000	18.104503	30.395017
556.900000	18.099418	30.404270
557.000000	18.094328	30.413714
557.100000	18.089234	30.423422
557.200000	18.084134	30.433438
557.300000	18.079028	30.443711
557.400000	18.073914	30.454180
557.500000	18.068791	30.464788
557.600000	18.063659	30.475479
557.700000	18.058517	30.486195
557.800000	18.053363	30.496880
557.900000	18.048197	30.507476
558.000000	18.043017	30.517926
558.100000	18.037824	30.528175
558.200000	18.032615	30.538238
558.300000	18.027390	30.548168
558.400000	18.022148	30.557996
558.500000	18.016888	30.567753
558.600000	18.011610	30.577469
558.700000	18.006311	30.587174
558.800000	18.000992	30.596900
558.900000	17.995666	30.606675
559.000000	17.990361	30.616531
559.100000	17.985078	30.626497
559.200000	17.979817	30.636606
559.300000	17.974576	30.646847
559.400000	17.969356	30.657185
559.500000	17.964155	30.667583
559.600000	17.958973	30.678006
559.700000	17.953810	30.688415
559.800000	17.948665	30.698775
559.900000	17.943538	30.709051
560.000000	17.938428	30.719205
560.100000	17.933334	30.729201
560.200000	17.928256	30.739016
560.300000	17.923193	30.748675
560.400000	17.918145	30.758213
560.500000	17.913112	30.767668
560.600000	17.908092	30.777075
560.700000	17.903086	30.786469
560.800000	17.898092	30.795885
560.900000	17.893110	30.805361
561.000000	17.888141	30.814930
561.100000	17.883182	30.824628
561.200000	17.878233	30.834483
561.300000	17.873295	30.844445
561.400000	17.868366	30.854491
561.500000	17.863446	30.864611
561.600000	17.858535	30.874796
561.700000	17.853631	30.885038
561.800000	17.848735	30.895324
561.900000	17.843846	30.905647
562.000000	17.838962	30.915998
562.100000	17.834085	30.926365
562.200000	17.829212	30.936754
562.300000	17.824345	30.947223
562.400000	17.819481	30.957763
562.500000	17.814621	30.968353
562.600000	17.809764	30.978973
562.700000	17.804910	30.989602
562.800000	17.800057	31.000220
562.900000	17.795206	31.010806
563.000000	17.790355	31.021339
563.100000	17.785506	31.031798
563.200000	17.780655	31.042213
563.300000	17.775804	31.052624
563.400000	17.770952	31.063022
563.500000	17.766098	31.073396
563.600000	17.761242	31.083734
563.700000	17.756383	31.094028
563.800000	17.751520	31.104264
563.900000	17.746654	31.114434
564.000000	17.741782	31.124526
564.100000	17.736906	31.134529
564.200000	17.732025	31.144417
564.300000	17.727137	31.154195
564.400000	17.722242	31.163884
564.500000	17.717341	31.173509
564.600000	17.712431	31.183092
564.700000	17.707514	31.192655
564.800000	17.702587	31.202222
564.900000	17.697651	31.211817
565.000000	17.692706	31.221460
565.100000	17.687750	31.231175
565.200000	17.682783	31.240978
565.300000	17.677804	31.250843
565.400000	17.672814	31.260756
565.500000	17.667811	31.270703
565.600000	17.662794	31.280670
565.700000	17.657765	31.290645
565.800000	17.652721	31.300611
565.900000	17.647662	31.310556
566.000000	17.642588	31.320466
566.100000	17.637498	31.330327
566.200000	17.632392	31.340126
566.300000	17.627269	31.349862
566.400000	17.622129	31.359551
566.500000	17.616971	31.369203
566.600000	17.611794	31.378834
566.700000	17.606598	31.388455
566.800000	17.601383	31.398082
566.900000	17.596148	31.407726
567.000000	17.590892	31.417401
567.100000	17.585614	31.427122
567.200000	17.580316	31.436900
567.300000	17.574994	31.446755
567.400000	17.569651	31.456680
567.500000	17.564283	31.466658
567.600000	17.558892	31.476666
567.700000	17.553477	31.486688
567.800000	17.548037	31.496704
567.900000	17.542571	31.506695
568.000000	17.537079	31.516640
568.100000	17.531561	31.526521
568.200000	17.526015	31.536319
568.300000	17.520442	31.546017
568.400000	17.514841	31.555625
568.500000	17.509211	31.565161
568.600000	17.503552	31.574648
568.700000	17.497865	31.584104
568.800000	17.492169	31.593549
568.900000	17.486470	31.603004
569.000000	17.480766	31.612491
569.100000	17.475056	31.622026
569.200000	17.469341	31.631633
569.300000	17.463620	31.641335
569.400000	17.457892	31.651212
569.500000	17.452156	31.661243
569.600000	17.446412	31.671374
569.700000	17.440660	31.681548
569.800000	17.434898	31.691710
569.900000	17.429127	31.701803
570.000000	17.423345	31.711772
570.100000	17.417552	31.721559
570.200000	17.411747	31.731109
570.300000	17.405931	31.740368
570.400000	17.400101	31.749281
570.500000	17.394259	31.757884
570.600000	17.388402	31.766242
570.700000	17.382531	31.774422
570.800000	17.376645	31.782488
570.900000	17.370743	31.790508
571.000000	17.364825	31.798546
571.100000	17.358890	31.806668
571.200000	17.352938	31.814941
571.300000	17.346968	31.823430
571.400000	17.340979	31.832200
571.500000	17.334971	31.841320
571.600000	17.328943	31.850906
571.700000	17.322895	31.860943
571.800000	17.316826	31.871320
571.900000	17.310735	31.881925
572.000000	17.304623	31.892647
572.100000	17.298487	31.903376
572.200000	17.292329	31.914002
572.300000	17.286146	31.924410
572.400000	17.279940	31.934492
572.500000	17.273708	31.944143
572.600000	17.267450	31.953478
572.700000	17.261167	31.962594
572.800000	17.254856	31.971530
572.900000	17.248519	31.980323
573.000000	17.242153	31.989007
573.100000	17.235759	31.997622
573.200000	17.229336	32.006204
573.300000	17.222883	32.014789
573.400000	17.216400	32.023413
573.500000	17.209886	32.032115
573.600000	17.203340	32.040931
573.700000	17.196763	32.049835
573.800000	17.190153	32.058717
573.900000	17.183510	32.067587
574.000000	17.176833	32.076460
574.100000	17.170122	32.085353
574.200000	17.163375	32.094282
574.300000	17.156593	32.103261
574.400000	17.149776	32.112307
574.500000	17.142921	32.121436
574.600000	17.136029	32.130662
574.700000	17.129100	32.140004
574.800000	17.122131	32.149489
574.900000	17.115124	32.159176
575.000000	17.108078	32.169029
575.100000	17.100991	32.179007
575.200000	17.093863	32.189069
575.300000	17.086694	32.199173
575.400000	17.079483	32.209275
575.500000	17.072229	32.219334
575.600000	17.064933	32.229309
575.700000	17.057592	32.239155
575.800000	17.050208	32.248846
575.900000	17.042778	32.258487
576.000000	17.035303	32.268100
576.100000	17.027782	32.277676
576.200000	17.020214	32.287206
576.300000	17.012600	32.296682
576.400000	17.004937	32.306093
576.500000	16.997223	32.315431
576.600000	16.989424	32.324688
576.700000	16.981531	32.333853
576.800000	16.973547	32.342918
576.900000	16.965474	32.351859
577.000000	16.957312	32.360627
577.100000	16.949065	32.369251
577.200000	16.940733	32.377765
577.300000	16.932319	32.386201
577.400000	16.923824	32.394590
577.500000	16.915251	32.402969
577.600000	16.906600	32.411369
577.700000	16.897874	32.419825
577.800000	16.889075	32.428367
577.900000	16.880204	32.437032
578.000000	16.871264	32.445850
578.100000	16.862255	32.454846
578.200000	16.853181	32.463998
578.300000	16.844041	32.473275
578.400000	16.834840	32.482647
578.500000	16.825577	32.492083
578.600000	16.816256	32.501552
